date,sku_id,store_id,on_hand,on_order_qty,in_transit_orders
2024-06-29,SKU0016,S004,3,238,14
2024-06-30,SKU0016,S004,1,261,15
2024-07-01,SKU0016,S004,11,262,15
2024-07-02,SKU0016,S004,16,263,15
2024-07-03,SKU0016,S004,17,267,15
2024-07-04,SKU0016,S004,45,237,13
2024-07-05,SKU0016,S004,63,217,12
2024-07-06,SKU0016,S004,70,208,11
2024-07-07,SKU0016,S004,67,208,11
2024-07-08,SKU0016,S004,65,208,11
2024-07-09,SKU0016,S004,63,208,11
2024-07-10,SKU0016,S004,61,208,11
2024-07-11,SKU0016,S004,77,190,10
2024-07-12,SKU0016,S004,121,144,8
2024-07-13,SKU0016,S004,119,144,8
2024-07-14,SKU0016,S004,186,75,4
2024-07-15,SKU0016,S004,184,75,4
2024-07-16,SKU0016,S004,250,7,1
2024-07-17,SKU0016,S004,248,7,1
2024-07-18,SKU0016,S004,246,7,1
2024-07-19,SKU0016,S004,251,0,0
2024-07-20,SKU0016,S004,249,0,0
2024-07-21,SKU0016,S004,247,0,0
2024-07-22,SKU0016,S004,245,0,0
2024-07-23,SKU0016,S004,243,0,0
2024-07-24,SKU0016,S004,241,0,0
2024-07-25,SKU0016,S004,240,0,0
2024-07-26,SKU0016,S004,238,0,0
2024-07-27,SKU0016,S004,236,0,0
2024-07-28,SKU0016,S004,234,0,0
2024-07-29,SKU0016,S004,232,0,0
2024-07-30,SKU0016,S004,230,0,0
2024-07-31,SKU0016,S004,228,0,0
2024-08-01,SKU0016,S004,226,0,0
2024-08-02,SKU0016,S004,224,0,0
2024-08-03,SKU0016,S004,222,0,0
2024-08-04,SKU0016,S004,220,0,0
2024-08-05,SKU0016,S004,218,0,0
2024-08-06,SKU0016,S004,216,0,0
2024-08-07,SKU0016,S004,214,0,0
2024-08-08,SKU0016,S004,212,0,0
2024-08-09,SKU0016,S004,210,0,0
2024-08-10,SKU0016,S004,208,0,0
2024-08-11,SKU0016,S004,206,0,0
2024-08-12,SKU0016,S004,204,0,0
2024-08-13,SKU0016,S004,202,0,0
2024-08-14,SKU0016,S004,200,0,0
2024-08-15,SKU0016,S004,198,0,0
2024-08-16,SKU0016,S004,196,0,0
2024-08-17,SKU0016,S004,194,0,0
2024-08-18,SKU0016,S004,192,0,0
2024-08-19,SKU0016,S004,190,0,0
2024-08-20,SKU0016,S004,188,0,0
2024-08-21,SKU0016,S004,186,0,0
2024-08-22,SKU0016,S004,184,0,0
2024-08-23,SKU0016,S004,182,0,0
2024-08-24,SKU0016,S004,179,0,0
2024-08-25,SKU0016,S004,177,0,0
2024-08-26,SKU0016,S004,175,0,0
2024-08-27,SKU0016,S004,172,0,0
2024-08-28,SKU0016,S004,170,0,0
2024-08-29,SKU0016,S004,168,0,0
2024-08-30,SKU0016,S004,166,0,0
2024-08-31,SKU0016,S004,164,0,0
2024-09-01,SKU0016,S004,162,0,0
2024-09-02,SKU0016,S004,160,0,0
2024-09-03,SKU0016,S004,158,0,0
2024-09-04,SKU0016,S004,156,0,0
2024-09-05,SKU0016,S004,154,0,0
2024-09-06,SKU0016,S004,152,0,0
2024-09-07,SKU0016,S004,150,0,0
2024-09-08,SKU0016,S004,148,0,0
2024-09-09,SKU0016,S004,146,0,0
2024-09-10,SKU0016,S004,144,0,0
2024-09-11,SKU0016,S004,142,0,0
2024-09-12,SKU0016,S004,140,0,0
2024-09-13,SKU0016,S004,138,0,0
2024-09-14,SKU0016,S004,136,0,0
2024-09-15,SKU0016,S004,133,0,0
2024-09-16,SKU0016,S004,131,0,0
2024-09-17,SKU0016,S004,129,0,0
2024-09-18,SKU0016,S004,127,0,0
2024-09-19,SKU0016,S004,125,0,0
2024-09-20,SKU0016,S004,123,0,0
2024-09-21,SKU0016,S004,121,0,0
2024-09-22,SKU0016,S004,119,0,0
2024-09-23,SKU0016,S004,117,0,0
2024-09-24,SKU0016,S004,115,0,0
2024-09-25,SKU0016,S004,113,0,0
2024-09-26,SKU0016,S004,111,0,0
2024-09-27,SKU0016,S004,109,0,0
2024-09-28,SKU0016,S004,107,0,0
2024-09-29,SKU0016,S004,105,0,0
2024-09-30,SKU0016,S004,103,0,0
2024-10-01,SKU0016,S004,101,0,0
2024-10-02,SKU0016,S004,99,0,0
2024-10-03,SKU0016,S004,97,0,0
2024-10-04,SKU0016,S004,95,0,0
2024-10-05,SKU0016,S004,93,0,0
2024-10-06,SKU0016,S004,91,0,0
2024-10-07,SKU0016,S004,89,0,0
2024-10-08,SKU0016,S004,87,0,0
2024-10-09,SKU0016,S004,85,0,0
2024-10-10,SKU0016,S004,83,0,0
2024-10-11,SKU0016,S004,81,0,0
2024-10-12,SKU0016,S004,78,0,0
2024-10-13,SKU0016,S004,76,0,0
2024-10-14,SKU0016,S004,74,0,0
2024-10-15,SKU0016,S004,72,0,0
2024-10-16,SKU0016,S004,70,0,0
2024-10-17,SKU0016,S004,68,0,0
2024-10-18,SKU0016,S004,66,0,0
2024-10-19,SKU0016,S004,64,0,0
2024-10-20,SKU0016,S004,61,0,0
2024-10-21,SKU0016,S004,59,0,0
2024-10-22,SKU0016,S004,57,0,0
2024-10-23,SKU0016,S004,55,0,0
2024-10-24,SKU0016,S004,53,0,0
2024-10-25,SKU0016,S004,51,0,0
2024-10-26,SKU0016,S004,49,0,0
2024-10-27,SKU0016,S004,47,0,0
2024-10-28,SKU0016,S004,44,0,0
2024-10-29,SKU0016,S004,42,0,0
2024-10-30,SKU0016,S004,40,0,0
2024-10-31,SKU0016,S004,38,0,0
2024-11-01,SKU0016,S004,35,0,0
2024-11-02,SKU0016,S004,32,0,0
2024-11-03,SKU0016,S004,30,0,0
2024-11-04,SKU0016,S004,28,0,0
2024-11-05,SKU0016,S004,26,0,0
2024-11-06,SKU0016,S004,24,0,0
2024-11-07,SKU0016,S004,22,2,1
2024-11-08,SKU0016,S004,20,6,2
2024-11-09,SKU0016,S004,18,12,3
2024-11-10,SKU0016,S004,16,20,4
2024-11-11,SKU0016,S004,13,31,5
2024-11-12,SKU0016,S004,11,44,6
2024-11-13,SKU0016,S004,8,60,7
2024-11-14,SKU0016,S004,5,79,8
2024-11-15,SKU0016,S004,2,101,9
2024-11-16,SKU0016,S004,0,125,10
2024-11-17,SKU0016,S004,0,149,11
2024-11-18,SKU0016,S004,0,171,11
2024-11-19,SKU0016,S004,0,195,12
2024-11-20,SKU0016,S004,0,219,13
2024-11-21,SKU0016,S004,1,238,13
2024-11-22,SKU0016,S004,0,262,14
2024-11-23,SKU0016,S004,0,286,15
2024-11-24,SKU0016,S004,0,310,16
2024-11-25,SKU0016,S004,0,334,17
2024-11-26,SKU0016,S004,52,280,13
2024-11-27,SKU0016,S004,60,269,12
2024-11-28,SKU0016,S004,58,269,12
2024-11-29,SKU0016,S004,77,247,11
2024-11-30,SKU0016,S004,131,191,8
2024-12-01,SKU0016,S004,128,191,8
2024-12-02,SKU0016,S004,126,191,8
2024-12-03,SKU0016,S004,124,191,8
2024-12-04,SKU0016,S004,192,120,5
2024-12-05,SKU0016,S004,189,120,5
2024-12-06,SKU0016,S004,211,96,4
2024-12-07,SKU0016,S004,209,96,4
2024-12-08,SKU0016,S004,207,96,4
2024-12-09,SKU0016,S004,205,96,4
2024-12-10,SKU0016,S004,227,72,3
2024-12-11,SKU0016,S004,249,48,2
2024-12-12,SKU0016,S004,271,24,1
2024-12-13,SKU0016,S004,293,0,0
2024-12-14,SKU0016,S004,291,0,0
2024-12-15,SKU0016,S004,288,0,0
2024-12-16,SKU0016,S004,285,0,0
2024-12-17,SKU0016,S004,283,0,0
2024-12-18,SKU0016,S004,281,0,0
2024-12-19,SKU0016,S004,279,0,0
2024-12-20,SKU0016,S004,277,0,0
2024-12-21,SKU0016,S004,275,0,0
2024-12-22,SKU0016,S004,273,0,0
2024-12-23,SKU0016,S004,271,0,0
2024-12-24,SKU0016,S004,269,0,0
2024-12-25,SKU0016,S004,266,0,0
2024-12-26,SKU0016,S004,264,0,0
2024-12-27,SKU0016,S004,261,0,0
2024-12-28,SKU0016,S004,258,0,0
2024-12-29,SKU0016,S004,255,0,0
2024-12-30,SKU0016,S004,253,0,0
2024-01-01,SKU0016,S005,25,1,1
2024-01-02,SKU0016,S005,23,4,2
2024-01-03,SKU0016,S005,20,10,3
2024-01-04,SKU0016,S005,18,18,4
2024-01-05,SKU0016,S005,16,28,5
2024-01-06,SKU0016,S005,13,41,6
2024-01-07,SKU0016,S005,10,57,7
2024-01-08,SKU0016,S005,8,75,8
2024-01-09,SKU0016,S005,6,95,9
2024-01-10,SKU0016,S005,4,117,10
2024-01-11,SKU0016,S005,2,141,11
2024-01-12,SKU0016,S005,0,167,12
2024-01-13,SKU0016,S005,0,193,13
2024-01-14,SKU0016,S005,3,210,13
2024-01-15,SKU0016,S005,1,235,14
2024-01-16,SKU0016,S005,0,261,15
2024-01-17,SKU0016,S005,6,273,15
2024-01-18,SKU0016,S005,7,289,15
2024-01-19,SKU0016,S005,6,308,15
2024-01-20,SKU0016,S005,3,331,16
2024-01-21,SKU0016,S005,1,356,17
2024-01-22,SKU0016,S005,29,326,15
2024-01-23,SKU0016,S005,27,326,15
2024-01-24,SKU0016,S005,63,288,13
2024-01-25,SKU0016,S005,61,288,13
2024-01-26,SKU0016,S005,114,233,10
2024-01-27,SKU0016,S005,138,207,9
2024-01-28,SKU0016,S005,136,207,9
2024-01-29,SKU0016,S005,160,181,8
2024-01-30,SKU0016,S005,184,155,7
2024-01-31,SKU0016,S005,245,92,4
2024-02-01,SKU0016,S005,243,92,4
2024-02-02,SKU0016,S005,266,67,3
2024-02-03,SKU0016,S005,286,44,2
2024-02-04,SKU0016,S005,309,19,1
2024-02-05,SKU0016,S005,307,19,1
2024-02-06,SKU0016,S005,305,19,1
2024-02-07,SKU0016,S005,321,0,0
2024-02-08,SKU0016,S005,319,0,0
2024-02-09,SKU0016,S005,317,0,0
2024-02-10,SKU0016,S005,314,0,0
2024-02-11,SKU0016,S005,310,0,0
2024-02-12,SKU0016,S005,308,0,0
2024-02-13,SKU0016,S005,306,0,0
2024-02-14,SKU0016,S005,304,0,0
2024-02-15,SKU0016,S005,302,0,0
2024-02-16,SKU0016,S005,300,0,0
2024-02-17,SKU0016,S005,298,0,0
2024-02-18,SKU0016,S005,296,0,0
2024-02-19,SKU0016,S005,294,0,0
2024-02-20,SKU0016,S005,292,0,0
2024-02-21,SKU0016,S005,290,0,0
2024-02-22,SKU0016,S005,288,0,0
2024-02-23,SKU0016,S005,286,0,0
2024-02-24,SKU0016,S005,283,0,0
2024-02-25,SKU0016,S005,281,0,0
2024-02-26,SKU0016,S005,279,0,0
2024-02-27,SKU0016,S005,277,0,0
2024-02-28,SKU0016,S005,275,0,0
2024-02-29,SKU0016,S005,273,0,0
2024-03-01,SKU0016,S005,271,0,0
2024-03-02,SKU0016,S005,269,0,0
2024-03-03,SKU0016,S005,267,0,0
2024-03-04,SKU0016,S005,265,0,0
2024-03-05,SKU0016,S005,263,0,0
2024-03-06,SKU0016,S005,261,0,0
2024-03-07,SKU0016,S005,259,0,0
2024-03-08,SKU0016,S005,257,0,0
2024-03-09,SKU0016,S005,254,0,0
2024-03-10,SKU0016,S005,252,0,0
2024-03-11,SKU0016,S005,250,0,0
2024-03-12,SKU0016,S005,248,0,0
2024-03-13,SKU0016,S005,245,0,0
2024-03-14,SKU0016,S005,243,0,0
2024-03-15,SKU0016,S005,241,0,0
2024-03-16,SKU0016,S005,238,0,0
2024-03-17,SKU0016,S005,235,0,0
2024-03-18,SKU0016,S005,231,0,0
2024-03-19,SKU0016,S005,229,0,0
2024-03-20,SKU0016,S005,227,0,0
2024-03-21,SKU0016,S005,224,0,0
2024-03-22,SKU0016,S005,221,0,0
2024-03-23,SKU0016,S005,219,0,0
2024-03-24,SKU0016,S005,216,0,0
2024-03-25,SKU0016,S005,214,0,0
2024-03-26,SKU0016,S005,212,0,0
2024-03-27,SKU0016,S005,210,0,0
2024-03-28,SKU0016,S005,208,0,0
2024-03-29,SKU0016,S005,206,0,0
2024-03-30,SKU0016,S005,204,0,0
2024-03-31,SKU0016,S005,201,0,0
2024-04-01,SKU0016,S005,199,0,0
2024-04-02,SKU0016,S005,196,0,0
2024-04-03,SKU0016,S005,194,0,0
2024-04-04,SKU0016,S005,191,0,0
2024-04-05,SKU0016,S005,189,0,0
2024-04-06,SKU0016,S005,187,0,0
2024-04-07,SKU0016,S005,185,0,0
2024-04-08,SKU0016,S005,183,0,0
2024-04-09,SKU0016,S005,181,0,0
2024-04-10,SKU0016,S005,179,0,0
2024-04-11,SKU0016,S005,177,0,0
2024-04-12,SKU0016,S005,175,0,0
2024-04-13,SKU0016,S005,173,0,0
2024-04-14,SKU0016,S005,170,0,0
2024-04-15,SKU0016,S005,168,0,0
2024-04-16,SKU0016,S005,166,0,0
2024-04-17,SKU0016,S005,163,0,0
2024-04-18,SKU0016,S005,160,0,0
2024-04-19,SKU0016,S005,158,0,0
2024-04-20,SKU0016,S005,154,0,0
2024-04-21,SKU0016,S005,152,0,0
2024-04-22,SKU0016,S005,151,0,0
2024-04-23,SKU0016,S005,149,0,0
2024-04-24,SKU0016,S005,147,0,0
2024-04-25,SKU0016,S005,145,0,0
2024-04-26,SKU0016,S005,143,0,0
2024-04-27,SKU0016,S005,141,0,0
2024-04-28,SKU0016,S005,139,0,0
2024-04-29,SKU0016,S005,137,0,0
2024-04-30,SKU0016,S005,135,0,0
2024-05-01,SKU0016,S005,133,0,0
2024-05-02,SKU0016,S005,131,0,0
2024-05-03,SKU0016,S005,129,0,0
2024-05-04,SKU0016,S005,127,0,0
2024-05-05,SKU0016,S005,124,0,0
2024-05-06,SKU0016,S005,121,0,0
2024-05-07,SKU0016,S005,119,0,0
2024-05-08,SKU0016,S005,117,0,0
2024-05-09,SKU0016,S005,115,0,0
2024-05-10,SKU0016,S005,113,0,0
2024-05-11,SKU0016,S005,111,0,0
2024-05-12,SKU0016,S005,109,0,0
2024-05-13,SKU0016,S005,107,0,0
2024-05-14,SKU0016,S005,105,0,0
2024-05-15,SKU0016,S005,103,0,0
2024-05-16,SKU0016,S005,101,0,0
2024-05-17,SKU0016,S005,99,0,0
2024-05-18,SKU0016,S005,97,0,0
2024-05-19,SKU0016,S005,95,0,0
2024-05-20,SKU0016,S005,93,0,0
2024-05-21,SKU0016,S005,91,0,0
2024-05-22,SKU0016,S005,89,0,0
2024-05-23,SKU0016,S005,86,0,0
2024-05-24,SKU0016,S005,83,0,0
2024-05-25,SKU0016,S005,81,0,0
2024-05-26,SKU0016,S005,78,0,0
2024-05-27,SKU0016,S005,76,0,0
2024-05-28,SKU0016,S005,74,0,0
2024-05-29,SKU0016,S005,72,0,0
2024-05-30,SKU0016,S005,70,0,0
2024-05-31,SKU0016,S005,68,0,0
2024-06-01,SKU0016,S005,65,0,0
2024-06-02,SKU0016,S005,63,0,0
2024-06-03,SKU0016,S005,61,0,0
2024-06-04,SKU0016,S005,59,0,0
2024-06-05,SKU0016,S005,57,0,0
2024-06-06,SKU0016,S005,55,0,0
2024-06-07,SKU0016,S005,52,0,0
2024-06-08,SKU0016,S005,50,0,0
2024-06-09,SKU0016,S005,48,0,0
2024-06-10,SKU0016,S005,45,0,0
2024-06-11,SKU0016,S005,43,0,0
2024-06-12,SKU0016,S005,41,0,0
2024-06-13,SKU0016,S005,39,0,0
2024-06-14,SKU0016,S005,37,0,0
2024-06-15,SKU0016,S005,35,0,0
2024-06-16,SKU0016,S005,32,0,0
2024-06-17,SKU0016,S005,30,0,0
2024-06-18,SKU0016,S005,28,0,0
2024-06-19,SKU0016,S005,26,0,0
2024-06-20,SKU0016,S005,24,2,1
2024-06-21,SKU0016,S005,22,6,2
2024-06-22,SKU0016,S005,19,13,3
2024-06-23,SKU0016,S005,17,22,4
2024-06-24,SKU0016,S005,15,33,5
2024-06-25,SKU0016,S005,13,46,6
2024-06-26,SKU0016,S005,11,61,7
2024-06-27,SKU0016,S005,9,78,8
2024-06-28,SKU0016,S005,7,97,9
2024-06-29,SKU0016,S005,5,118,10
2024-06-30,SKU0016,S005,2,142,11
2024-07-01,SKU0016,S005,0,168,12
2024-07-02,SKU0016,S005,0,192,12
2024-07-03,SKU0016,S005,2,212,12
2024-07-04,SKU0016,S005,7,224,12
2024-07-05,SKU0016,S005,5,245,13
2024-07-06,SKU0016,S005,11,251,13
2024-07-07,SKU0016,S005,9,268,14
2024-07-08,SKU0016,S005,17,266,14
2024-07-09,SKU0016,S005,15,277,15
2024-07-10,SKU0016,S005,13,290,16
2024-07-11,SKU0016,S005,11,305,17
2024-07-12,SKU0016,S005,22,296,17
2024-07-13,SKU0016,S005,52,264,15
2024-07-14,SKU0016,S005,68,245,14
2024-07-15,SKU0016,S005,90,221,13
2024-07-16,SKU0016,S005,109,200,12
2024-07-17,SKU0016,S005,128,179,11
2024-07-18,SKU0016,S005,197,108,8
2024-07-19,SKU0016,S005,219,84,7
2024-07-20,SKU0016,S005,216,84,7
2024-07-21,SKU0016,S005,213,84,7
2024-07-22,SKU0016,S005,226,69,6
2024-07-23,SKU0016,S005,224,69,6
2024-07-24,SKU0016,S005,239,52,5
2024-07-25,SKU0016,S005,237,52,5
2024-07-26,SKU0016,S005,235,52,5
2024-07-27,SKU0016,S005,253,32,3
2024-07-28,SKU0016,S005,264,19,2
2024-07-29,SKU0016,S005,281,0,0
2024-07-30,SKU0016,S005,279,0,0
2024-07-31,SKU0016,S005,277,0,0
2024-08-01,SKU0016,S005,274,0,0
2024-08-02,SKU0016,S005,271,0,0
2024-08-03,SKU0016,S005,269,0,0
2024-08-04,SKU0016,S005,267,0,0
2024-08-05,SKU0016,S005,265,0,0
2024-08-06,SKU0016,S005,263,0,0
2024-08-07,SKU0016,S005,261,0,0
2024-08-08,SKU0016,S005,259,0,0
2024-08-09,SKU0016,S005,257,0,0
2024-08-10,SKU0016,S005,255,0,0
2024-08-11,SKU0016,S005,253,0,0
2024-08-12,SKU0016,S005,251,0,0
2024-08-13,SKU0016,S005,249,0,0
2024-08-14,SKU0016,S005,247,0,0
2024-08-15,SKU0016,S005,244,0,0
2024-08-16,SKU0016,S005,242,0,0
2024-08-17,SKU0016,S005,240,0,0
2024-08-18,SKU0016,S005,238,0,0
2024-08-19,SKU0016,S005,236,0,0
2024-08-20,SKU0016,S005,234,0,0
2024-08-21,SKU0016,S005,232,0,0
2024-08-22,SKU0016,S005,230,0,0
2024-08-23,SKU0016,S005,228,0,0
2024-08-24,SKU0016,S005,226,0,0
2024-08-25,SKU0016,S005,224,0,0
2024-08-26,SKU0016,S005,222,0,0
2024-08-27,SKU0016,S005,220,0,0
2024-08-28,SKU0016,S005,218,0,0
2024-08-29,SKU0016,S005,216,0,0
2024-08-30,SKU0016,S005,214,0,0
2024-08-31,SKU0016,S005,212,0,0
2024-09-01,SKU0016,S005,210,0,0
2024-09-02,SKU0016,S005,207,0,0
2024-09-03,SKU0016,S005,205,0,0
2024-09-04,SKU0016,S005,203,0,0
2024-09-05,SKU0016,S005,200,0,0
2024-09-06,SKU0016,S005,198,0,0
2024-09-07,SKU0016,S005,196,0,0
2024-09-08,SKU0016,S005,194,0,0
2024-09-09,SKU0016,S005,192,0,0
2024-09-10,SKU0016,S005,190,0,0
2024-09-11,SKU0016,S005,188,0,0
2024-09-12,SKU0016,S005,186,0,0
2024-09-13,SKU0016,S005,184,0,0
2024-09-14,SKU0016,S005,181,0,0
2024-09-15,SKU0016,S005,178,0,0
2024-09-16,SKU0016,S005,176,0,0
2024-09-17,SKU0016,S005,174,0,0
2024-09-18,SKU0016,S005,172,0,0
2024-09-19,SKU0016,S005,170,0,0
2024-09-20,SKU0016,S005,168,0,0
2024-09-21,SKU0016,S005,165,0,0
2024-09-22,SKU0016,S005,163,0,0
2024-09-23,SKU0016,S005,161,0,0
2024-09-24,SKU0016,S005,159,0,0
2024-09-25,SKU0016,S005,157,0,0
2024-09-26,SKU0016,S005,155,0,0
2024-09-27,SKU0016,S005,153,0,0
2024-09-28,SKU0016,S005,151,0,0
2024-09-29,SKU0016,S005,149,0,0
2024-09-30,SKU0016,S005,147,0,0
2024-10-01,SKU0016,S005,145,0,0
2024-10-02,SKU0016,S005,143,0,0
2024-10-03,SKU0016,S005,141,0,0
2024-10-04,SKU0016,S005,139,0,0
2024-10-05,SKU0016,S005,137,0,0
2024-10-06,SKU0016,S005,135,0,0
2024-10-07,SKU0016,S005,133,0,0
2024-10-08,SKU0016,S005,131,0,0
2024-10-09,SKU0016,S005,129,0,0
2024-10-10,SKU0016,S005,127,0,0
2024-10-11,SKU0016,S005,124,0,0
2024-10-12,SKU0016,S005,122,0,0
2024-10-13,SKU0016,S005,120,0,0
2024-10-14,SKU0016,S005,118,0,0
2024-10-15,SKU0016,S005,116,0,0
2024-10-16,SKU0016,S005,114,0,0
2024-10-17,SKU0016,S005,112,0,0
2024-10-18,SKU0016,S005,110,0,0
2024-10-19,SKU0016,S005,108,0,0
2024-10-20,SKU0016,S005,106,0,0
2024-10-21,SKU0016,S005,104,0,0
2024-10-22,SKU0016,S005,102,0,0
2024-10-23,SKU0016,S005,100,0,0
2024-10-24,SKU0016,S005,98,0,0
2024-10-25,SKU0016,S005,95,0,0
2024-10-26,SKU0016,S005,93,0,0
2024-10-27,SKU0016,S005,91,0,0
2024-10-28,SKU0016,S005,89,0,0
2024-10-29,SKU0016,S005,86,0,0
2024-10-30,SKU0016,S005,83,0,0
2024-10-31,SKU0016,S005,81,0,0
2024-11-01,SKU0016,S005,79,0,0
2024-11-02,SKU0016,S005,76,0,0
2024-11-03,SKU0016,S005,74,0,0
2024-11-04,SKU0016,S005,71,0,0
2024-11-05,SKU0016,S005,68,0,0
2024-11-06,SKU0016,S005,65,0,0
2024-11-07,SKU0016,S005,63,0,0
2024-11-08,SKU0016,S005,60,0,0
2024-11-09,SKU0016,S005,57,0,0
2024-11-10,SKU0016,S005,54,0,0
2024-11-11,SKU0016,S005,51,0,0
2024-11-12,SKU0016,S005,48,0,0
2024-11-13,SKU0016,S005,46,0,0
2024-11-14,SKU0016,S005,42,0,0
2024-11-15,SKU0016,S005,40,0,0
2024-11-16,SKU0016,S005,37,0,0
2024-11-17,SKU0016,S005,34,0,0
2024-11-18,SKU0016,S005,31,0,0
2024-11-19,SKU0016,S005,29,0,0
2024-11-20,SKU0016,S005,27,0,0
2024-11-21,SKU0016,S005,25,1,1
2024-11-22,SKU0016,S005,22,5,2
2024-11-23,SKU0016,S005,20,11,3
2024-11-24,SKU0016,S005,17,20,4
2024-11-25,SKU0016,S005,14,32,5
2024-11-26,SKU0016,S005,12,46,6
2024-11-27,SKU0016,S005,10,62,7
2024-11-28,SKU0016,S005,7,81,8
2024-11-29,SKU0016,S005,5,102,9
2024-11-30,SKU0016,S005,2,126,10
2024-12-01,SKU0016,S005,0,152,11
2024-12-02,SKU0016,S005,0,178,12
2024-12-03,SKU0016,S005,0,204,13
2024-12-04,SKU0016,S005,0,230,14
2024-12-05,SKU0016,S005,0,256,15
2024-12-06,SKU0016,S005,0,282,16
2024-12-07,SKU0016,S005,0,308,17
2024-12-08,SKU0016,S005,4,323,16
2024-12-09,SKU0016,S005,6,339,16
2024-12-10,SKU0016,S005,16,337,16
2024-12-11,SKU0016,S005,14,349,17
2024-12-12,SKU0016,S005,20,346,17
2024-12-13,SKU0016,S005,48,316,15
2024-12-14,SKU0016,S005,44,316,15
2024-12-15,SKU0016,S005,41,316,15
2024-12-16,SKU0016,S005,89,266,13
2024-12-17,SKU0016,S005,131,221,11
2024-12-18,SKU0016,S005,154,195,10
2024-12-19,SKU0016,S005,199,148,8
2024-12-20,SKU0016,S005,223,122,7
2024-12-21,SKU0016,S005,242,100,6
2024-12-22,SKU0016,S005,240,100,6
2024-12-23,SKU0016,S005,237,100,6
2024-12-24,SKU0016,S005,235,100,6
2024-12-25,SKU0016,S005,255,78,4
2024-12-26,SKU0016,S005,253,78,4
2024-12-27,SKU0016,S005,308,20,1
2024-12-28,SKU0016,S005,305,20,1
2024-12-29,SKU0016,S005,302,20,1
2024-12-30,SKU0016,S005,319,0,0
2024-01-01,SKU0016,S006,23,0,0
2024-01-02,SKU0016,S006,21,1,1
2024-01-03,SKU0016,S006,19,4,2
2024-01-04,SKU0016,S006,17,9,3
2024-01-05,SKU0016,S006,15,16,4
2024-01-06,SKU0016,S006,13,25,5
2024-01-07,SKU0016,S006,11,36,6
2024-01-08,SKU0016,S006,9,49,7
2024-01-09,SKU0016,S006,7,64,8
2024-01-10,SKU0016,S006,5,81,9
2024-01-11,SKU0016,S006,3,100,10
2024-01-12,SKU0016,S006,1,121,11
2024-01-13,SKU0016,S006,0,143,12
2024-01-14,SKU0016,S006,0,165,13
2024-01-15,SKU0016,S006,0,187,14
2024-01-16,SKU0016,S006,0,209,15
2024-01-17,SKU0016,S006,10,209,14
2024-01-18,SKU0016,S006,8,223,15
2024-01-19,SKU0016,S006,9,233,15
2024-01-20,SKU0016,S006,8,246,15
2024-01-21,SKU0016,S006,21,232,15
2024-01-22,SKU0016,S006,20,234,16
2024-01-23,SKU0016,S006,29,223,15
2024-01-24,SKU0016,S006,44,206,14
2024-01-25,SKU0016,S006,64,184,12
2024-01-26,SKU0016,S006,84,162,11
2024-01-27,SKU0016,S006,103,141,10
2024-01-28,SKU0016,S006,141,100,8
2024-01-29,SKU0016,S006,139,100,8
2024-01-30,SKU0016,S006,159,78,7
2024-01-31,SKU0016,S006,179,56,6
2024-02-01,SKU0016,S006,177,56,6
2024-02-02,SKU0016,S006,177,54,5
2024-02-03,SKU0016,S006,200,29,3
2024-02-04,SKU0016,S006,212,15,2
2024-02-05,SKU0016,S006,209,15,2
2024-02-06,SKU0016,S006,221,1,1
2024-02-07,SKU0016,S006,220,0,0
2024-02-08,SKU0016,S006,218,0,0
2024-02-09,SKU0016,S006,216,0,0
2024-02-10,SKU0016,S006,214,0,0
2024-02-11,SKU0016,S006,212,0,0
2024-02-12,SKU0016,S006,210,0,0
2024-02-13,SKU0016,S006,208,0,0
2024-02-14,SKU0016,S006,206,0,0
2024-02-15,SKU0016,S006,204,0,0
2024-02-16,SKU0016,S006,202,0,0
2024-02-17,SKU0016,S006,200,0,0
2024-02-18,SKU0016,S006,198,0,0
2024-02-19,SKU0016,S006,196,0,0
2024-02-20,SKU0016,S006,194,0,0
2024-02-21,SKU0016,S006,193,0,0
2024-02-22,SKU0016,S006,190,0,0
2024-02-23,SKU0016,S006,188,0,0
2024-02-24,SKU0016,S006,186,0,0
2024-02-25,SKU0016,S006,184,0,0
2024-02-26,SKU0016,S006,182,0,0
2024-02-27,SKU0016,S006,181,0,0
2024-02-28,SKU0016,S006,179,0,0
2024-02-29,SKU0016,S006,177,0,0
2024-03-01,SKU0016,S006,175,0,0
2024-03-02,SKU0016,S006,173,0,0
2024-03-03,SKU0016,S006,171,0,0
2024-03-04,SKU0016,S006,169,0,0
2024-03-05,SKU0016,S006,167,0,0
2024-03-06,SKU0016,S006,165,0,0
2024-03-07,SKU0016,S006,164,0,0
2024-03-08,SKU0016,S006,163,0,0
2024-03-09,SKU0016,S006,161,0,0
2024-03-10,SKU0016,S006,159,0,0
2024-03-11,SKU0016,S006,157,0,0
2024-03-12,SKU0016,S006,155,0,0
2024-03-13,SKU0016,S006,153,0,0
2024-03-14,SKU0016,S006,151,0,0
2024-03-15,SKU0016,S006,149,0,0
2024-03-16,SKU0016,S006,147,0,0
2024-03-17,SKU0016,S006,145,0,0
2024-03-18,SKU0016,S006,143,0,0
2024-03-19,SKU0016,S006,141,0,0
2024-03-20,SKU0016,S006,139,0,0
2024-03-21,SKU0016,S006,137,0,0
2024-03-22,SKU0016,S006,135,0,0
2024-03-23,SKU0016,S006,133,0,0
2024-03-24,SKU0016,S006,130,0,0
